run,method,seed,query_set,task,subset,ndcg_at_10
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,stackoverflow,0.1900
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,sustainable_living,0.1766
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,pony,0.0112
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,leetcode,0.1121
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,aops,0.0296
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,theoremqa_theorems,0.3341
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-DocOnly,42,original,BrightRetrieval,theoremqa_questions,0.1767
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,biology,0.1866
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,earth_science,0.2756
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,economics,0.2472
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,psychology,0.2572
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,robotics,0.1404
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,stackoverflow,0.2073
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,sustainable_living,0.2147
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,pony,0.0139
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,leetcode,0.1265
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,aops,0.0338
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,theoremqa_theorems,0.3049
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,2026,original,BrightRetrieval,theoremqa_questions,0.1837
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,biology,0.2041
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,earth_science,0.2857
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,economics,0.2394
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,psychology,0.2827
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,robotics,0.1411
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,stackoverflow,0.2173
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,sustainable_living,0.1974
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,pony,0.0092
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,leetcode,0.1212
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,aops,0.0330
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,theoremqa_theorems,0.3162
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,3407,original,BrightRetrieval,theoremqa_questions,0.1812
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,biology,0.2286
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,earth_science,0.3215
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,economics,0.2521
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,psychology,0.2933
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,robotics,0.1433
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,stackoverflow,0.1921
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,sustainable_living,0.2085
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,pony,0.0129
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,leetcode,0.1169
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,aops,0.0357
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,theoremqa_theorems,0.3222
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-Paired,42,original,BrightRetrieval,theoremqa_questions,0.1896
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,biology,0.1552
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,earth_science,0.2144
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,economics,0.1806
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,psychology,0.2039
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,robotics,0.1348
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,stackoverflow,0.1643
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,sustainable_living,0.1819
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,pony,0.0124
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,leetcode,0.1681
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,aops,0.0262
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,theoremqa_theorems,0.2569
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,2026,original,BrightRetrieval,theoremqa_questions,0.1684
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,biology,0.1640
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,earth_science,0.2207
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,economics,0.1946
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,psychology,0.1921
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,robotics,0.1390
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,stackoverflow,0.1680
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,sustainable_living,0.1906
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,pony,0.0095
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,leetcode,0.1568
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,aops,0.0292
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,theoremqa_theorems,0.2741
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,3407,original,BrightRetrieval,theoremqa_questions,0.1865
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,biology,0.1455
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,earth_science,0.2042
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,economics,0.2009
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,psychology,0.2042
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,robotics,0.1513
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,stackoverflow,0.1621
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,sustainable_living,0.1900
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,pony,0.0107
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,leetcode,0.1610
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,aops,0.0271
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,theoremqa_theorems,0.2714
G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly-s42,G1-R2-RL-GradedNDCG64-SF-Align070-OwnCandidates-QueryOnly,42,original,BrightRetrieval,theoremqa_questions,0.1865
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,biology,0.3180
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,earth_science,0.3499
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,economics,0.2612
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,psychology,0.3081
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,robotics,0.1858
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,stackoverflow,0.2651
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,sustainable_living,0.2340
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,pony,0.0120
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,leetcode,0.1015
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,aops,0.0291
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_theorems,0.3295
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_questions,0.1904
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,biology,0.3310
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,earth_science,0.3330
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,economics,0.2731
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,psychology,0.3252
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,robotics,0.1637
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,stackoverflow,0.2660
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,sustainable_living,0.2345
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0118
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.1057
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0239
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.3062
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.2021
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,biology,0.3581
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3773
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2787
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3256
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1893
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.2799
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2414
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0141
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.0984
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0279
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.3376
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1974
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,biology,0.2498
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,earth_science,0.3073
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,economics,0.2687
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,psychology,0.3087
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,robotics,0.1735
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,stackoverflow,0.2317
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,sustainable_living,0.2284
