backbone,method,seed,run,query_set,subset,ndcg_at_10,score,run_status,source
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,biology,0.44961,44.961,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,earth_science,0.47464,47.464,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,economics,0.25592,25.592,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,psychology,0.38094,38.094,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,robotics,0.18009,18.009,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,stackoverflow,0.24981,24.981,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,sustainable_living,0.23623000000000002,23.623,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,pony,0.30483,30.483,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,leetcode,0.01543,1.543,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,aops,0.00985,0.985,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,theoremqa_theorems,0.19321,19.320999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,3407,G1-BGE-M3-RELER-Seed3407,gpt4-reasoning,theoremqa_questions,0.11844000000000002,11.844000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,biology,0.44237000000000004,44.237,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,earth_science,0.47326,47.326,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,economics,0.25425,25.424999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,psychology,0.38356,38.356,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,robotics,0.17774,17.774,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,stackoverflow,0.24815,24.815,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,sustainable_living,0.24104,24.104,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,pony,0.30099,30.098999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,leetcode,0.01395,1.395,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,aops,0.010860000000000002,1.086,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,theoremqa_theorems,0.19505,19.505,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,reler,2026,G1-BGE-M3-RELER-Seed2026,gpt4-reasoning,theoremqa_questions,0.11989,11.988999999999999,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-RELER-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-RELER-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
